ticker,currentPrice,low52Week,high52Week,sharesShort,sharesShortPriorMonth,shortChange,shortInterest,averageVolume,marketcap,enterpriseValue,trailingPE,forwardPE,trailingEPS,forwardEPS
KOD,1.704,1.53,9.8,3682305.0,2709188.0,35.91913887113039,7.0201722678501985,1088343,89380256.0,-204549280.0,,,,
CEIX,109.285,49.35,110.11,2243663.0,2632410.0,-14.767722353280835,7.014713100787555,564935,3495491840.0,3395531008.0,5.0830235,6.563664,,
LPSN,2.775,2.75,18.17,5447303.0,5446249.0,0.01935276921785985,6.982799349173155,1860443,216478608.0,588464320.0,,,,
ACET,1.41,1.24,21.87,2998425.0,2697094.0,11.172432254863939,6.96236259526032,469493,60723340.0,-123386704.0,,,,
CNM,32.0,18.75,33.32,12003138.0,9630544.0,24.636136857897124,6.9411991256375565,1513328,7355008000.0,7578321920.0,15.023474,14.159292,,
PRGS,52.85,45.97,62.34,3000108.0,2911157.0,3.055520537023596,6.886462390939578,301548,2302426112.0,2921973504.0,29.858757,11.292735,,
TPX,41.325,24.99,47.7,11917980.0,11933864.0,-0.13310022638099445,6.922739449350974,1627937,7114387968.0,10178139136.0,17.736052,13.549181,,
NVTS,5.9,3.11,11.165,12005021.0,10834852.0,10.800045999705395,6.910557794151508,1960951,1024948032.0,851784000.0,,,,
CRC,55.44,34.02,58.44,4764324.0,6194431.0,-23.086979256044664,6.908602103761191,602362,3823264256.0,3992406016.0,4.5932064,9.0,,
TPVG,10.13,9.41,13.47,2450660.0,2571964.0,-4.716395719380209,6.9136283105950325,227579,359076096.0,908848960.0,,,,
PHAT,9.94,5.84,17.019,3917110.0,2766555.0,41.588003853167564,6.895931919328488,349832,564623808.0,543683904.0,,,,
FFWM,5.59,3.69,19.31,3895427.0,2824378.0,37.9215883992865,6.901425843050964,831423,315520864.0,371753952.0,,,,
ZYME,6.8,5.46,10.8,4678254.0,4968072.0,-5.833611107085405,6.897363020912825,446326,461221600.0,128051480.0,2.2972972,-4.4444447,,
MCFT,22.92,19.25,35.29,1185422.0,1614409.0,-26.57238655136338,6.890906660001046,256587,394285888.0,326211584.0,4.5118113,9.0236225,,
NXST,145.92,132.3,217.76,2413718.0,2346745.0,2.8538678041286976,6.880100106605553,444742,5119252992.0,11786455040.0,8.004389,5.4184923,,
AHCO,7.295,7.1,23.3,9348083.0,6088895.0,53.52675649686848,6.868237256256153,1415068,992893312.0,3270252800.0,60.791668,8.582353,,
NKTX,1.505,1.28,13.815,3369194.0,3057027.0,10.211457079050987,6.8677489186313405,409485,73832592.0,-114706320.0,,,,
PTLO,14.3,13.89,25.875,3780807.0,2916189.0,29.648901357216563,6.861531900220502,693351,787951488.0,1422514816.0,65.0,34.878048,,
GROM,1.36,1.21,227.4,95843.0,26017.0,268.38605527155323,6.854643761353721,844884,1901579.0,1899015.0,,,,
EGBN,19.57,16.72,49.04,2049035.0,1692707.0,21.050778427690084,6.851607876706603,285120,585258432.0,2358796288.0,4.8320985,7.1163635,,
CHEF,19.5,17.56,39.54,2711642.0,2833950.0,-4.315813617036292,6.836238866325314,399150,773481152.0,1617358720.0,33.05085,12.5,,
FTI,20.56,9.31,21.67,29938646.0,17130267.0,74.77045745988664,6.834230805361361,6404143,9006698496.0,10695567360.0,,,,
CRGY,12.185,9.17,15.14,6031834.0,8071861.0,-25.273316772922627,6.807262935509792,841139,2189120512.0,4315840000.0,4.414855,5.3442984,,
WRBY,14.325,9.5,18.99,7968703.0,7783157.0,2.383942659771607,8.181983080231724,1064609,1677457536.0,1573669376.0,,,,
PNT,12.575,5.59,12.82,7197956.0,7042247.0,2.2110698474506787,6.805548096741864,1633965,1330007424.0,916257024.0,11.536696,-14.454022,,
HP,43.435,30.41,54.45,6775198.0,4592147.0,47.53878741251097,6.814278157806145,1308559,4318589952.0,4550981120.0,11.4302635,12.200843,,
PANW,261.9494,132.22,265.9,21025309.0,20172885.0,4.225592918414992,6.813236914059219,3851178,80836280320.0,79990341632.0,206.25937,40.99365,,
QSI,1.33,1.2688,3.901,9630461.0,8340081.0,15.472031986260085,7.908145903645128,2015437,188482288.0,-91073904.0,,,,
COGT,9.495,9.19,15.68,5808361.0,6687649.0,-13.147938834708581,6.796170839125164,694125,811492096.0,565901184.0,,,,
MITK,10.5511,8.6,13.98,3093501.0,2443436.0,26.60454376541886,6.785541000579079,469212,481020416.0,505588960.0,50.243336,9.953868,,
CMAX,2.48,1.83,7.37,7608185.0,7554498.0,0.7106627071712773,6.78829475900712,294135,277953440.0,698579008.0,,,,
BKU,22.33,15.83,40.22,5052009.0,5513251.0,-8.366062056670375,6.788965934287441,799268,1661686912.0,7986501632.0,6.5292397,8.179487,,
VSH,23.845,18.67,30.1,9404275.0,7353888.0,27.881672932739797,7.408032485998094,1359851,3315504128.0,2964129280.0,8.055743,9.77254,,
EOLS,8.26,6.51,11.49,3844652.0,3380062.0,13.745014144710954,6.748365852459822,532015,470585440.0,518867520.0,,,,
IVR,8.31,8.21,15.56,3008882.0,3384251.0,-11.091641843350272,6.749413973562077,900000,370458976.0,5419315200.0,,,,
IMCR,49.88,44.72,69.055,3287035.0,2993449.0,9.807616565373253,6.716280523811177,223481,2441192192.0,2181215232.0,,,,
QURE,6.45,5.95,28.255,3205152.0,2366585.0,35.43363116051187,6.707963157134694,1057082,308189376.0,-177517952.0,,,,
MIDD,122.645,119.35,162.02,3589457.0,2686090.0,33.63130051487478,6.696373337313211,440009,6574139904.0,9014103040.0,14.794331,11.658269,,
AIV,6.615,5.82,8.93,9903797.0,10185814.0,-2.7687232458790234,6.699495725439297,1137237,977888768.0,2238050048.0,,,,
CLRB,2.7499,1.25,3.15,664117.0,142507.0,366.0241251306954,6.6789864211163605,658996,27343302.0,22041460.0,,,,
HOUS,4.915,4.33,9.85,7376114.0,8240385.0,-10.488235683162863,6.676122550572476,1132762,543033792.0,3895900416.0,,,,
EXPE,101.04,82.39,124.95,9566574.0,6683142.0,43.144856117077865,6.940296831293844,2330273,14485599232.0,15921037312.0,18.437956,8.695353,,
NWBI,10.31,9.9,15.35,8477296.0,8949610.0,-5.2774813651097645,6.669994334990872,551256,1310359808.0,2037666304.0,9.546296,11.329671,,
CYRX,12.295,11.46,29.98,3248978.0,3154489.0,2.9953821363777147,6.6469813212217925,605470,600967296.0,537297600.0,,,,
MRNS,6.77,3.465,11.15,3630648.0,3590283.0,1.1242846316014643,6.6495384615384605,667629,369641984.0,280026048.0,,,,
SMRT,2.62,2.03,4.12,13311588.0,9832769.0,35.37985078262288,6.6479823548138,1168390,524615712.0,325642560.0,,,,
ITGR,76.59,55.08,96.17,2211610.0,2200271.0,0.5153456096998961,6.639856371273053,235835,2551067136.0,3530027008.0,36.822117,15.196428,,
FVRR,24.47,23.05,47.66,2546846.0,2518767.0,1.1147914832932144,6.636023252238848,708200,939136576.0,945986624.0,,,,
CMPS,6.24,5.65,11.48,4108598.0,3929918.0,4.546659752188214,6.639536011169862,449962,386136192.0,158846192.0,,,,
OMCL,42.74,41.85,81.76,2987564.0,2204256.0,35.53616276875281,6.6079005573741485,653984,1932360960.0,2120346496.0,,,,
RWT,7.105,5.47,8.72,7544552.0,9481016.0,-20.42464647248776,6.604413708583184,1277867,811639680.0,11885219840.0,,,,
DKS,111.045,98.01,152.61,5592281.0,5305803.0,5.399333522183165,9.10016842276555,1806723,9441390592.0,11480800256.0,9.818302,8.991498,,
FOLD,10.605,9.1,14.1,18868422.0,19644799.0,-3.952074032419471,6.49142196420173,2415285,3082523392.0,3184082688.0,,,,
CYH,2.7,1.88,8.01,8990882.0,8396927.0,7.073480572118824,6.572570434375777,1308100,369343808.0,13365428224.0,1.2442396,13.5,,
AA,27.23,25.59,57.609,11708418.0,11998499.0,-2.417644073646212,6.561175679462034,5916750,4859193344.0,7188190720.0,,,,
NSSC,20.78,20.02,41.25,2413438.0,2728568.0,-11.54928152789302,6.563588350317241,684893,764082688.0,688052864.0,28.86111,16.108528,,
AESI,20.2,15.06,24.69,3742195.0,2834651.0,32.01607534754719,6.480911575323249,531589,2020000128.0,1793649920.0,23.488373,6.1027193,,
KMT,24.345,22.24,30.6,5243529.0,5408797.0,-3.055540816192584,6.5543706129022,675503,1947612032.0,2493158400.0,16.674656,12.295454,,
AMSC,6.35,3.2,17.37,1979530.0,2604481.0,-23.99522208071397,6.536316538495828,2766598,192310384.0,172600672.0,,,,
DNUT,12.3,10.21,16.22,10976862.0,8473223.0,29.5476585474028,6.526077288941735,933176,2068860032.0,3372491008.0,,,,
ATEC,11.52,8.83,19.14,7839960.0,6345707.0,23.54746287529506,6.515978357532893,1180243,1386074880.0,1759020544.0,,,,
FULC,3.95,2.25,15.0,4024066.0,3560150.0,13.03079926407595,6.509053323541876,2076443,244199280.0,-25514264.0,,,,
NLST,2.13,0.87,6.1,9049909.0,7892016.0,14.671701121741263,3.57491961287774,740520,539209536.0,470839520.0,,,,
CE,120.92,90.07,131.05,7076871.0,6176789.0,14.572004968924793,6.501369749751956,1130446,13162383360.0,27002398720.0,10.397248,9.681345,,
IONS,47.9877,32.69,48.16,9302053.0,9289197.0,0.13839732325625131,6.4901364720985715,1014084,6877885440.0,5973464576.0,,,,
ALXO,8.9442,3.936,13.64,2672450.0,3156626.0,-15.338402458827874,6.494126623865784,1148762,445560672.0,178039104.0,,,,
ATEX,32.29,27.2,40.93,1233488.0,1163630.0,6.003454706392926,6.475954470998362,224818,615034112.0,576354368.0,,,,
WAL,45.88,7.46,81.17,7097354.0,8879254.0,-20.068127344932357,6.481424253216807,2001028,5023997952.0,13441358848.0,5.6641974,5.6432967,,
CDNA,5.73,5.19,20.71,3496137.0,4144832.0,-15.650694648178746,6.454152574913972,745665,310387232.0,59778992.0,,,,
GPCR,65.35,20.8,67.83,2852125.0,2412741.0,18.21098907839673,6.442786631577759,808029,2892946432.0,2264851712.0,,,,
QNCX,1.02,0.54,1.93,2340588.0,2427398.0,-3.5762573751811613,6.433191325619108,287428,37110660.0,-51362456.0,,,,
ONON,25.13,15.64,37.08,20454757.0,17429118.0,17.35967935956369,7.216736261457159,4583435,7990786560.0,7319250944.0,179.5,31.810125,,
LFMD,6.91,1.14,7.4,2313387.0,2025721.0,14.200672254471373,6.420243279021555,516610,248985952.0,250638608.0,,,,
SLDP,1.73,1.73,6.05,11406054.0,10068373.0,13.285969838423744,6.39388642861147,1528581,308614688.0,102580176.0,,,,
BARK,1.135,1.0,2.29,11427688.0,10753200.0,6.272439831864003,6.3884660107334525,671915,203028800.0,158904048.0,,,,
SMG,49.395,43.07,88.61,3585542.0,3061181.0,17.129369351240584,6.384944137958053,742271,2773835520.0,6012479488.0,,,,
WWW,7.925,7.21,18.41,5076017.0,4797360.0,5.808548868544365,6.383746331999173,1169553,630154048.0,1718686464.0,,,,
EYE,15.36,13.71,43.82,4977225.0,4413000.0,12.785520054384772,6.368174385665921,1307071,1200503808.0,1839844864.0,46.545452,26.0339,,
PFS,14.535,14.41,24.58,4808175.0,5394044.0,-10.861405654088102,6.365138894772516,434710,1097962240.0,2772631808.0,6.576923,6.823943,,
STWD,19.13,16.06,21.73,19907276.0,20436033.0,-2.587375935437176,6.364686824534715,2344051,6170897408.0,26607235072.0,10.931428,9.423645,,
SAH,43.69,39.02,62.26,2250932.0,2241392.0,0.4256283595194415,9.61419064947934,265435,1548460928.0,4685192704.0,,,,
NNDM,2.56,2.06,3.35,15417337.0,15367944.0,0.32140278491384405,6.338714156479446,2020398,622655936.0,-333721760.0,,,,
PK,12.045,10.7,15.375,13650108.0,15837293.0,-13.810346250460858,6.327315944331778,2887000,2598503936.0,6417339392.0,,,,
AG,5.42,4.81,9.81,18140766.0,17701878.0,2.4793301592068366,6.323666558873736,4689548,1554840832.0,1589007744.0,,,,
DGII,25.07,24.03,43.68,2268944.0,1595810.0,42.18133737725669,6.307984008629558,273159,901752832.0,1068104320.0,31.734177,11.09292,,
SBRA,14.575,10.08,14.595,14549232.0,13651034.0,6.579706709396518,6.292403088244371,2437839,3370017024.0,5651919360.0,,,,
DBX,28.0,18.711,28.68,21250611.0,20532299.0,3.4984489559595837,8.240663244109331,2974506,9487015936.0,10653235200.0,19.178082,13.592234,,
ARAY,2.875,1.81,4.3,6053995.0,6225263.0,-2.7511769382273488,6.2677244021120195,522342,277696256.0,176476688.0,,,,
XRX,14.5,11.8,18.0,9815034.0,8137528.0,20.614442125421874,6.246839358452139,1738242,2278240000.0,5322387456.0,,,,
CPS,12.93,5.92,22.74,1073907.0,941442.0,14.070436628066307,6.244552987352813,211662,222363680.0,1295699328.0,,,,
LZB,29.775,22.43,33.92,2675548.0,2415972.0,10.74416425355923,6.214761390427744,430664,1281858432.0,1387802880.0,9.246894,9.45238,,
BHC,7.4101,5.57,10.23,22578257.0,24700519.0,-8.591973310358378,6.19713120610731,2962220,2699751424.0,23508346880.0,,,,
INN,5.88,5.4,8.81,6671560.0,5591073.0,19.325217181031263,6.2016602061779,1051612,632552768.0,2528056064.0,,,,
RBA,66.59,48.72,67.77,11270275.0,7080137.0,59.18159493241444,6.187665322477216,1613564,12128768000.0,16869312512.0,61.657402,22.49662,,
RRC,34.92,22.61,35.37,14913028.0,16599629.0,-10.160474068426469,6.17895356160297,2578539,8428011520.0,9882424320.0,5.1277533,10.84472,,
PD,21.105,19.51,35.33,5763395.0,6650136.0,-13.334178428832132,6.176524437084231,1333704,1969334912.0,1720039424.0,,,,
URBN,32.905,22.1,37.82,5719912.0,5136361.0,11.361175742904365,6.1653990756070645,1528178,3052741632.0,3567532544.0,13.653526,9.881381,,
SELB,1.125,0.9,1.99,9459186.0,9814518.0,-3.620473262161219,6.165227989675939,622593,172606496.0,88588776.0,,,,
CARM,3.39,2.75,13.0,2483126.0,2816433.0,-11.834366377613101,6.163927833823179,236050,136565472.0,25923170.0,,,,
AXNX,54.59,47.59,75.14,3109344.0,3089005.0,0.6584320841177014,6.161899930242882,688759,2754654976.0,2345874432.0,,,,
CFG,26.375,23.37,44.82,29113153.0,28774133.0,1.1782109994417556,6.1642011149258344,5570082,12456754176.0,19055689728.0,5.9403152,7.285912,,
BIPC,30.57,30.4563,48.23,8087732.0,6445858.0,25.471768071837758,6.136367223065251,760325,4029125888.0,9087157248.0,,,,
BFRG,3.1,2.47,9.5,373954.0,286374.0,30.582385272406015,6.135784886391978,1566507,18893384.0,13795933.0,,,,
SNDL,1.585,1.25,3.36,16004990.0,16182895.0,-1.0993397658453572,6.14395009596929,4887443,412892512.0,383830016.0,,,,
SPRY,3.635,2.55,9.65,5870303.0,5366430.0,9.38935195278798,6.142520850846113,1232443,347390784.0,104640784.0,,,,
RPD,50.21,26.485,55.61,3740370.0,3385980.0,10.466393776690945,6.135123387434083,947132,3061127936.0,3628713472.0,,,,
DY,83.8175,77.33,122.13,1798769.0,2027725.0,-11.291274704410114,6.132153108742934,310706,2458652160.0,3230735104.0,13.540791,11.673746,,
BC,75.19,64.55,93.15,4273924.0,3588284.0,19.10774063591399,6.120110726427962,661721,5250825728.0,7300237312.0,9.803129,7.824142,,
HIW,19.92,18.56,31.88,6467946.0,4834050.0,33.799733143016724,6.120543926719407,1340446,2151877888.0,5304813568.0,13.73793,24.292683,,
JXN,40.42,26.7,49.6,4988776.0,3600036.0,38.57572535385757,6.090498444649546,1190635,3310834432.0,8857723904.0,505.25,2.5910254,,
SKWD,28.77,17.5,29.59,2294997.0,1311315.0,75.01492776335206,6.091710220018527,436089,1083883904.0,969049664.0,25.017393,12.563319,,
LFCR,7.31,1.52,11.46,1792155.0,1799005.0,-0.38076603455799174,6.072425710703758,255967,215740032.0,407231424.0,,,,
ROKU,67.58,38.26,98.44,8578547.0,10164397.0,-15.602007674434597,6.913221155783349,7897506,9563110400.0,8242900992.0,,,,
TH,14.43,10.4,18.48,6158097.0,5804336.0,6.094771219309151,6.061357730619315,511728,1466030336.0,1676818048.0,11.3622055,14.147059,,
YY,40.225,21.38,42.25,3757331.0,2215150.0,69.61970972620364,6.061052016892666,459943,2493604096.0,-189464864.0,9.787104,14.114035,,
WK,98.86,62.58,116.0,3244990.0,3485144.0,-6.890791313070564,6.513559083883659,431365,5305282560.0,5118369792.0,,,,
BILL,112.61,68.3,139.5,6452757.0,6853761.0,-5.850860571298007,6.052902275669287,1626796,12004901888.0,11070643200.0,,,,
WAT,255.83,248.18,353.71,3570946.0,3570242.0,0.01971855129148108,6.0419133409697325,493946,15120294912.0,17328537600.0,22.46093,19.322508,,
MYGN,15.13,13.92,24.21,4935441.0,4459073.0,10.683117320573132,6.0274011582323155,523251,1238895872.0,1272785024.0,,,,
ATSG,20.42,14.39,29.55,4260757.0,4506711.0,-5.457505484598413,6.021318180019559,703617,1444943744.0,2951698432.0,11.47191,9.770335,,
ORC,7.56,7.29,12.66,3135813.0,2929814.0,7.031128938560604,5.992117678756714,1447453,395632192.0,4290613504.0,,,,
CRK,12.59,9.07,21.17,16758041.0,17073340.0,-1.846732976675917,6.017660623673734,3291998,3506075648.0,5884800000.0,3.628242,8.122581,,
KRC,30.865,25.99,45.03,7043545.0,6527003.0,7.913923128271888,6.01097902336616,1043782,3652193792.0,7912887296.0,14.910628,21.890072,,
XPEV,15.375,6.18,23.62,51968247.0,47316441.0,9.831267740530189,5.997136745478664,18664109,13652630528.0,1310240640.0,,,,
SITE,153.53,97.36,176.16,2705079.0,2418823.0,11.834516208916487,6.003495463664932,224112,6917816320.0,7608743936.0,38.967003,32.527542,,
AEIS,97.28,69.41,126.38,2259067.0,1654919.0,36.50619758429264,6.000018591803671,243228,3662689280.0,3597928448.0,20.436974,16.34958,,
MVST,1.6801,0.88,2.91,18528247.0,17967988.0,3.118095359369118,5.988251174209039,3527909,530387392.0,510716960.0,,,,
HAS,57.085,45.75,73.58,8296640.0,8811672.0,-5.844883922143267,5.979948593707618,1697245,7920029184.0,11650701312.0,,,,
NINE,4.095,2.9,17.1,2115690.0,2016131.0,4.938121580393338,5.984877201518503,915468,144760704.0,478825792.0,9.099999,-9.099999,,
NTRA,42.29,34.002,63.0,7097325.0,6695651.0,5.999028324504966,5.956530314220491,1194101,5038938112.0,4445978624.0,,,,
GH,27.92,20.67,54.47,7012431.0,7014516.0,-0.029724075046660383,5.958290283111851,1556382,3285960704.0,3317984000.0,,,,
RHI,76.59,64.65,89.78,6384545.0,6375050.0,0.1489400083136603,5.962295250368877,867195,8201410048.0,7468628480.0,15.166335,18.106382,,
CPRX,13.11,11.09,22.11,6353029.0,7160336.0,-11.274708337709292,5.960640064550632,1216089,1397303040.0,1187070976.0,12.728155,5.986301,,
CTKB,4.875,4.825,15.85,8097043.0,11816643.0,-31.477637092023514,5.937989879730126,866570,664755008.0,401897248.0,,,,
NRG,41.417,30.25,45.8,13575099.0,14209333.0,-4.463502966676901,5.924963871732395,3076700,9489338368.0,21920106496.0,,,,
STKL,3.8801,2.79,11.67,6856620.0,5679061.0,20.735100397759417,5.930921735520033,1257279,449657024.0,873451200.0,,,,
IBRX,1.375,1.21,7.1,39541625.0,26719240.0,47.989332780423396,5.9230401971739495,2701951,917936256.0,1367922048.0,,,,
BIGC,9.54,6.81,15.68,4438302.0,4242159.0,4.623659792101145,5.912666558528272,937517,716113472.0,724360448.0,,,,
NET,63.6,37.37,76.07,19751472.0,19852282.0,-0.5078005641870289,6.750770740431422,3652917,21256263680.0,20315252736.0,,,,
CVI,32.05,22.6,42.21,5933869.0,6146032.0,-3.4520321404118954,5.902526583839811,1035071,3222018560.0,4254650112.0,6.116412,10.439739,,
TOST,17.99,15.77,27.0,31528475.0,26164962.0,20.4988373382694,7.674074587921449,7600528,9636037632.0,8395150848.0,,,,
PGNY,32.64,28.03,45.98,5609100.0,5407292.0,3.732145406610185,5.879165339012896,678421,3114064896.0,2895999232.0,68.0,44.712326,,
EQT,43.365,28.11,44.98,24140769.0,25495335.0,-5.312995495058213,5.869996004833883,5321254,17834160128.0,19180410880.0,4.8183336,10.474638,,
SHOT,1.35,0.305,1.64,1903933.0,2448466.0,-22.239761548659445,5.866432288697785,936746,43813844.0,31132782.0,,,,
CHRD,169.375,117.05,170.3,2436123.0,2488517.0,-2.105430664126466,5.86583659798655,490685,7034262528.0,7214118912.0,3.328257,6.0686135,,
PGEN,1.18,0.81,2.29,14970316.0,13692673.0,9.330851616773437,5.859613176309557,1584384,301469952.0,226111296.0,,,,
OWL,13.415,8.535,14.04,26641980.0,19556515.0,36.23071390787162,5.861073628058073,4392534,18877722624.0,11780190208.0,268.3,17.198719,,
EPRT,21.625,18.88,26.43,9132747.0,2112328.0,332.3545869770225,5.435188359221567,1132878,3633648640.0,4748347392.0,18.804348,15.122378,,
PEN,198.4525,144.76,348.67,2248244.0,2204080.0,2.0037385212877936,5.849211820993998,404684,7627858944.0,7559942144.0,287.6123,71.385796,,
CRF,7.2066,6.86,8.56,6193628.0,6165816.0,0.45106762835608455,5.842714563326604,827137,763942848.0,782322496.0,,,,
HLIT,10.485,8.8,18.43,6537575.0,6437570.0,1.553458836175762,5.841553857838538,1860315,1173428736.0,1168066688.0,58.249996,11.521977,,
GLBS,2.2135,0.68,2.45,1203008.0,794376.0,51.440627612113154,5.844866705858918,204510,45558920.0,30725354.0,15.810715,2.9912162,,
AR,27.635,19.91,40.19,17551597.0,19927290.0,-11.921806728360956,5.843053225205071,4782990,8301111808.0,13360072704.0,6.182327,10.922925,,
XPO,75.79,26.161615,80.42,6772643.0,6646440.0,1.8988059773352353,5.840146765890297,1695770,8789139456.0,11525452800.0,89.1647,22.09621,,
PBI,3.6151,2.8,4.85,10238620.0,10956040.0,-6.548168863932589,5.816538465908446,1409515,636351552.0,2534352128.0,,,,
X,33.05,18.92,33.65,12982275.0,12828907.0,1.1954876592370651,5.822587951418166,9665912,7368960000.0,8815546368.0,6.143122,15.300925,,
CTLT,46.69,31.45,77.62,10478243.0,10994116.0,-4.692264480382051,5.812462833939824,2102679,8416899584.0,12967400448.0,,,,
NAVI,17.575,14.21,19.691,7067702.0,7224169.0,-2.1658823319332643,5.812159339484548,949781,2137155200.0,62743711744.0,5.897651,5.9175086,,
NATI,59.98,34.97,59.99,7719255.0,5767865.0,33.83210251973651,5.8128233318523765,1393284,7965164032.0,8465007104.0,44.42963,20.898956,,
ENR,31.55,26.155,37.89,4143768.0,2275032.0,82.14108636713682,5.79667959241913,805184,2255357952.0,5505882112.0,,,,
NXE,5.515,3.49,6.45,28506980.0,21114313.0,35.01258601215204,5.794195840582773,3862790,2713335808.0,2754753536.0,,,,
SLE,,,,,,,5.794195840582773,3862790,,,,,,
GFAI,4.165,3.81,36.9,396948.0,250156.0,58.68018356545516,5.766893982758069,3172582,28668612.0,29134162.0,,,,
DH,7.02,6.5,16.41,6540945.0,6400981.0,2.1866023348608596,5.773170990035217,609276,795358976.0,1134877952.0,,,,
MRVI,7.65,7.65,20.63,7615208.0,6263874.0,21.57345438302239,5.772420484521391,2450023,1920287744.0,1439206016.0,14.711539,69.545456,,
VRNA,13.97,9.75,26.44,4587920.0,3861237.0,18.819953294760204,5.772101192183624,297951,1110397056.0,815590976.0,,,,
ARVN,16.71,16.5,57.96,3081816.0,2885425.0,6.80631102870461,5.7620192577358145,376189,893734272.0,-133612216.0,,,,
PRPL,1.395,1.28,6.76,6061669.0,6299183.0,-3.7705524668834043,5.755313654187595,865295,146925584.0,244994512.0,,,,
WBA,22.845,20.58,42.29,49743702.0,42912487.0,15.918944525401196,5.762301605306405,11290556,19736137728.0,62327013376.0,,,,
XERS,1.87,0.97,3.07,7933922.0,7421095.0,6.910395298806982,5.746470528587777,922864,258183424.0,362464256.0,,,,
LIND,6.78,6.26,12.46,3058682.0,3185137.0,-3.970158897403785,5.735484004042821,305023,361571296.0,936219456.0,,,,
STNE,9.8301,8.09,14.83,17987609.0,15566042.0,15.556729192944488,6.110025140100202,4460051,3078236928.0,1837333632.0,20.915106,10.030714,,
TSHA,2.26,0.5,3.89,10668528.0,7357091.0,45.01014055691305,5.706315789473685,5102232,422529600.0,161051984.0,,,,
PETQ,20.66,6.69,22.98,1666593.0,1531998.0,8.785585881965902,5.710972061832001,359882,607854400.0,988090048.0,,,,
HLX,10.815,4.31,11.88,8597682.0,8383045.0,2.560370366614995,5.700700181675927,2035500,1631096576.0,1884941952.0,,,,
CDZI,2.92,1.48,5.8,3793445.0,2617381.0,44.93285463598918,5.696239691511151,257410,194459152.0,229237520.0,,,,
ALPN,10.03,4.82,14.92,2801829.0,2519297.0,11.214715851287085,5.694600774366635,298964,493491040.0,311399872.0,,,,
BIVI,3.4,2.63,14.38,2092401.0,1517822.0,37.8554929365894,5.685285215113657,207590,125132920.0,110317680.0,,,,
ATI,38.0,25.39,47.92,7295787.0,7365863.0,-0.9513617073790268,5.673902088112921,917589,4886230016.0,6439755776.0,18.719212,13.013699,,
CATY,34.795,27.24,47.3,4117008.0,1757461.0,134.25885410828462,5.673685835244311,549715,2524836352.0,2035042176.0,6.6150184,7.8544016,,
SLI,3.2599,2.28,4.979,9800249.0,9830879.0,-0.3115692910064298,5.669734223497558,753896,563480256.0,475752288.0,,,,
ENTA,9.75,9.42,62.06,1190921.0,1682709.0,-29.225968364108112,5.656130968777606,419592,205290144.0,-154697568.0,,,,
APLE,15.905,13.66,18.22,12958478.0,4379284.0,195.9040336274149,5.663695010425919,2611334,3639048192.0,5047424000.0,22.721428,18.281609,,
PYCR,25.1,20.5,31.54,10019622.0,9387743.0,6.730893676999893,5.657479221248532,512409,4474702848.0,4241530880.0,,,,
UNFI,15.83,12.88,47.88,3312369.0,2849924.0,16.226573059492114,5.662178909707539,690507,926053440.0,4111143936.0,38.609756,25.950819,,
ENOV,48.72,45.5,66.71,3083350.0,2691331.0,14.56598983922825,5.653404767536308,356317,2657174272.0,3045927168.0,,,,
GBCI,30.56,26.77,59.7,6261479.0,7321381.0,-14.476804307821162,5.647127950288152,660621,3388462080.0,6589241344.0,12.273092,17.363636,,
CUE,2.01,1.93,5.12,2540546.0,2440875.0,4.0834127106058276,5.65074344687997,331126,90368592.0,52322072.0,,,,
CRDO,15.715,7.195,19.46,8461398.0,7311007.0,15.735055376092513,5.6398419313515085,1818809,2357705728.0,2111715200.0,,,,
DUOL,163.545,64.73,179.84,2330099.0,2066805.0,12.739179554916888,6.586889537184662,511298,6793233920.0,5998823936.0,,,,
IQ,4.785,1.65,7.989,53560635.0,53465009.0,0.17885716618882455,5.598512596947193,8503618,4577780736.0,15242402816.0,39.875,10.633333,,
ARWR,26.285,23.09,42.48,5991681.0,6333995.0,-5.404393277860182,5.589619658000055,936398,2817568000.0,2762581248.0,,,,
CHTR,456.545,302.21,458.3,8372823.0,8431523.0,-0.6961968792589429,5.594151540691167,1213868,68331552768.0,168594669568.0,15.325445,11.932698,,
SGML,28.83,24.07,43.18,6106597.0,4069129.0,50.071354336517715,5.581898537477148,1000709,3154001920.0,3055322112.0,,,,
FFIN,24.67,23.71,46.08,7959144.0,8119676.0,-1.9770739620644961,5.575934346876334,504993,3521420288.0,3698946816.0,16.019482,17.013792,,
FUTU,62.27,28.0,72.2,7773789.0,8284834.0,-6.168439826313961,5.567380133788048,2209490,8694822912.0,-42754809856.0,17.540846,15.041063,,
AMR,226.68,130.54,267.6,760985.0,823942.0,-7.640950455250491,5.559707762557077,274973,3102682368.0,2759229184.0,3.8781862,8.021231,,
RNG,30.125,25.32,49.32,5254497.0,5031358.0,4.434965669308365,6.199264983482775,1297178,2852373504.0,4317182976.0,,,,
BOX,25.64,23.91,34.98,7994729.0,8981621.0,-10.987905189942884,5.55016102191182,1514493,3693313536.0,4171845888.0,128.2,14.404494,,
SAIA,400.3222,180.17,443.85,1473196.0,2274395.0,-35.22690649601323,5.55181380344747,372417,10622709760.0,10249904128.0,33.753983,25.020138,,
